,artist_name,album_name,spotify_id,popularity,duration_ms,tempo,loudness,instrumentalness,acousticness,speechiness,liveness,danceability,energy,valence,key,mode,time_signature,duration_ms_standard_dev,tempo_standard_dev,loudness_standard_dev,instrumentalness_standard_dev,acousticness_standard_dev,speechiness_standard_dev,liveness_standard_dev,danceability_standard_dev,energy_standard_dev,valence_standard_dev,score
432,Fleet Foxes,Helplessness Blues,7LKzVm90JnhNMPF6qX21fS,57.0,249812.16666666666,119.33108333333332,-10.163749999999999,0.08333333333333333,0.4166666666666667,0.03395833333333333,0.0,0.41083333333333333,0.4304583333333334,0.34123333333333333,7,1,4,100589.91810933352,24.50998168263969,4.0987353066081695,0.28867513459481287,0.5149286505444373,0.00782193400094577,0.0,0.09155111173877716,0.2180893747498669,0.2604002245960955,9.0
433,Florence + The Machine,"How Big, How Blue, How Beautiful",2btszoya78vyT8fwelmVnz,50.0,266338.8181818182,123.74463636363636,-5.877454545454546,0.0,0.36363636363636365,0.04549090909090909,0.0,0.41609090909090907,0.6749090909090909,0.2934181818181818,10,0,4,49747.97892541603,27.247526824549514,2.9385806221247828,0.0,0.504524979109513,0.015683778533596714,0.0,0.09007158769051928,0.2258191553192308,0.15727400813981832,7.0
434,Flume,Skin,4NZWRpoMuXaHU7csTjWdB5,64.0,227186.5625,108.69762499999999,-6.5698750000000015,0.25,0.25,0.13499375,0.0,0.47906249999999995,0.61325,0.2833375,11,0,4,67347.2051961265,24.963007807220137,1.9984961971442425,0.447213595499958,0.447213595499958,0.1348644428985392,0.0,0.1335956430177771,0.13223539616910443,0.1494878540216562,5.0
435,Flying Lotus,Cosmogramma,5c7XChrHxYaqykCZLaGM5f,51.0,161469.76470588235,102.91988235294117,-5.813941176470588,0.29411764705882354,0.0,0.16728823529411763,0.0,0.43899999999999995,0.8064117647058824,0.3088705882352941,11,0,4,52517.06392393977,31.259693974194533,2.1969447384546408,0.46966821831386213,0.0,0.10916478875049947,0.0,0.16055762205513635,0.13629382727380274,0.2209272724357098,8.0
436,Flying Lotus,Pattern+Grid World,0MlrEKgaeLjTMbOCyOzjbR,25.0,160422.85714285713,127.88700000000001,-4.769428571428572,0.2857142857142857,0.0,0.16434285714285712,0.0,0.4928571428571429,0.8675714285714285,0.5932857142857142,1,1,4,24275.259823041863,36.301394771183844,0.9683606175977448,0.48795003647426666,0.0,0.09537640968189945,0.0,0.09266324077257493,0.11027821958249832,0.10815068852564659,8.0
437,Flying Lotus,Until The Quiet Comes,40aG9ahuLnAv96yoFG75Uy,44.0,156056.77777777778,118.55327777777777,-8.907111111111112,0.5555555555555556,0.3888888888888889,0.13254999999999997,0.0,0.4517777777777778,0.6118333333333332,0.34935,1,0,4,59306.00051136137,37.17885021606893,2.7933912741428677,0.5113099925649136,0.5016313257045503,0.14001602114211997,0.0,0.21286686133260568,0.19182107165119208,0.25840705975149314,7.0
438,Flying Lotus,You're Dead!,29luvT98TnqHjVDYSRbbrj,54.0,120650.0,123.25836842105267,-7.162473684210528,0.5789473684210527,0.47368421052631576,0.07496315789473684,0.0,0.3646315789473685,0.7026315789473685,0.2918052631578948,11,0,4,50190.71537313118,36.361608996318765,2.449451647669128,0.5072572735017881,0.512989176042577,0.06374712377412556,0.0,0.14807025754549982,0.18379523948807686,0.18939373001966098,8.0
439,Foals,Holy Fire,0PIR7PK8DMB4pgoxq7F9Ad,64.0,271176.9090909091,122.57390909090908,-9.230090909090908,0.5454545454545454,0.09090909090909091,0.04553636363636364,0.0,0.5490909090909091,0.6898181818181818,0.42504545454545456,11,0,4,37282.683681448,15.481097858062554,2.6051693785451056,0.5222329678670935,0.30151134457776363,0.01364941557190437,0.0,0.12534309278572517,0.2037953965043461,0.26397939830083844,5.0
440,Foals,Total Life Forever,7AJfPQUqsHzmXUBR8Da91W,42.0,275090.9090909091,134.00563636363637,-8.232909090909091,0.45454545454545453,0.09090909090909091,0.0462,0.0,0.491090909090909,0.7094545454545454,0.36287272727272724,7,1,4,102445.00341300647,20.59975743678904,4.760070408188212,0.5222329678670935,0.30151134457776363,0.01057818509953385,0.0,0.13982950657529658,0.23865387641367303,0.2694531539652453,4.0
441,Foals,What Went Down,4uIDigk79DeZEYV6Z5Yf4s,63.0,290717.2,128.36880000000002,-6.798200000000001,0.4,0.1,0.04079000000000001,0.0,0.44749999999999995,0.7676000000000001,0.33787999999999996,2,0,4,48924.76699950195,25.914988476426796,1.3935592958719447,0.5163977794943222,0.31622776601683794,0.01319936446281495,0.0,0.1511425008247368,0.18227585931463577,0.21762978145873735,5.0
442,Foo Fighters,Concrete and Gold,6KMkuqIwKkwUhUYRPL6dUc,65.0,263812.0,135.01863636363638,-9.367454545454546,0.09090909090909091,0.09090909090909091,0.04961818181818183,0.0,0.401,0.6400909090909092,0.3836272727272727,11,1,4,77969.34274957048,28.121652765343388,2.8217299078273377,0.30151134457776363,0.30151134457776363,0.013989768988930314,0.0,0.10113258624202191,0.2656680088175671,0.18640957105743838,6.0
443,Foo Fighters,Sonic Highways,2qwN15acAl3sm3Idce5vK9,59.0,316001.625,150.09475000000003,-5.7151250000000005,0.0,0.0,0.0571875,0.0,0.33762500000000006,0.7815,0.3557500000000001,2,1,4,64956.00183846973,28.46689874096882,0.7237038536978667,0.0,0.0,0.023841586566334044,0.0,0.12143303563222468,0.11724821046456475,0.18018145615700062,5.0
444,Foo Fighters,Wasting Light,5lnQLEUiVDkLbFJHXHQu9m,67.0,261092.0909090909,132.50127272727272,-4.4920909090909085,0.09090909090909091,0.0,0.03908181818181819,0.0,0.4462727272727273,0.8188181818181818,0.4785454545454545,9,0,4,26052.24626190435,24.915019442460448,0.5305055050695426,0.30151134457776363,0.0,0.005927869462432211,0.0,0.12956318220010724,0.11268169166445645,0.2228768106539411,6.0
445,Forest Swords,Compassion,3Mp0TZs7hlVdjUO0LVTlqh,42.0,289209.2,120.2819,-13.549600000000002,1.0,0.9,0.04787,0.1,0.36479999999999996,0.42399999999999993,0.13634000000000002,4,0,4,73588.40200405978,34.59364659217707,3.0904501002640736,0.0,0.31622776601683794,0.01722188852723314,0.31622776601683794,0.10597882388058055,0.12074030901990529,0.10739918476826948,8.0
446,Four Tet,Beautiful Rewind,7gN7gWms3Uz0GLLtLYHybk,46.0,219283.72727272726,124.30572727272725,-15.389727272727272,0.5454545454545454,0.5454545454545454,0.1398909090909091,0.0,0.6267272727272727,0.5111545454545454,0.41409999999999997,10,0,4,84110.50038858515,25.23215400670703,5.360746311679169,0.5222329678670935,0.5222329678670935,0.15106494268721288,0.0,0.13059256556871138,0.2255653845945178,0.25871654373077885,7.0
447,Foxing,Dealer,7nVLbTV7JrJ5ohUbPjvSlN,42.0,245354.0,115.9218181818182,-9.623454545454544,0.2727272727272727,0.45454545454545453,0.03379090909090909,0.0,0.4110909090909091,0.4460909090909091,0.16070909090909094,1,0,4,34036.45970426419,20.07581169874923,3.4843428466107174,0.4670993664969138,0.5222329678670935,0.006105809454192711,0.0,0.12142195398316943,0.1875358389990855,0.13613805092291761,3.0
448,Foxygen,Hang,2gLCtAv2b62c5pvgxQhjjM,43.0,242293.5,118.821625,-8.409875,0.0,0.0,0.0488125,0.0,0.33662500000000006,0.663125,0.558,7,1,4,74120.81429087822,28.5921331085393,0.7523905591987637,0.0,0.0,0.03330239963468956,0.0,0.08945539590847974,0.11240416553033716,0.182161623683083,7.0
449,Foxygen,Take The Kids Off Broadway,6MWXESNF37POkyhlvBslvU,30.0,313674.4285714286,130.30342857142858,-5.799142857142859,0.0,0.0,0.042485714285714286,0.0,0.3717142857142858,0.7464285714285716,0.5701428571428571,5,1,4,140176.58045343755,10.875135537195886,0.5674984371700736,0.0,0.0,0.013872446139912092,0.0,0.07460275751318733,0.09612640487548525,0.12395217971920808,8.0
450,Foxygen,We Are the 21st Century Ambassadors of Peace & Magic,1iQNqvcWTFwfUYnsGgMYBw,59.0,245783.66666666666,138.2141111111111,-7.483666666666666,0.2222222222222222,0.2222222222222222,0.04533333333333334,0.0,0.4118888888888889,0.7556666666666667,0.5256666666666666,10,1,4,87857.87062067917,26.20509610001671,1.2247396662148247,0.44095855184409843,0.44095855184409843,0.020600728142471082,0.0,0.1392313223061216,0.09976597616422143,0.32280450740347477,8.0
451,Foxygen,…And Star Power,4lJP3IJW1TAoKoHDatwTj8,42.0,204460.5,121.5620833333333,-8.486749999999997,0.2916666666666667,0.16666666666666666,0.05957083333333333,0.0,0.35741666666666655,0.5919166666666666,0.4625416666666667,9,1,4,86370.49609977784,28.47022859961776,1.882329436813772,0.4643056214875365,0.3806934938134405,0.04641412340494298,0.0,0.10378150822413094,0.18942129641682817,0.13786823550883226,2.0
452,Frank Ocean,Blonde,3mH6qwIy9crq0I9YQbOuDf,82.0,212784.70588235295,109.06058823529412,-11.110588235294118,0.0,0.7647058823529411,0.19035882352941177,0.0,0.4963529411764705,0.3928588235294117,0.44178235294117646,5,1,4,127780.01235999544,26.367364214732444,3.436425378551518,0.0,0.43723731609760313,0.21612948103747767,0.0,0.14640864949537244,0.22531545402730235,0.25855467080313527,8.0
453,Frank Ocean,channel ORANGE,392p3shh2jkxUxY2VHvlH8,76.0,196909.0,112.03476470588234,-10.392588235294117,0.17647058823529413,0.35294117647058826,0.1434764705882353,0.058823529411764705,0.5468823529411766,0.48314117647058813,0.39844705882352943,11,1,4,129400.04792985975,28.843438559595782,4.990724171636111,0.39295262399668784,0.492592183071889,0.11885128064839987,0.24253562503633294,0.17646064800435715,0.20425814261255146,0.2601765701347045,7.0
454,Freddie Gibbs,Piñata,43uErencdmuTRFZPG3zXL1,60.0,212974.17647058822,110.15752941176471,-9.243470588235294,0.0,0.23529411764705882,0.3106,0.0,0.5366470588235294,0.6931764705882353,0.5142941176470588,11,1,4,98119.83429793597,35.98519143883642,1.4784807285541068,0.0,0.4372373160976031,0.16478689268264027,0.0,0.0772349833110542,0.11023851147291815,0.17340406739242104,9.0
455,Freddie Gibbs,Shadow of a Doubt,41zRghNRGMG6l8dYtRp3iI,48.0,232567.70588235295,123.62517647058824,-5.466647058823531,0.0,0.11764705882352941,0.23644705882352945,0.0,0.659,0.7369411764705882,0.39376470588235296,7,0,4,32588.99113919589,30.456630596298922,1.195870913872839,0.0,0.3321055820775357,0.14588048669050574,0.0,0.15596674324996337,0.10672831781457726,0.15949903189822373,7.0
456,Freddie Gibbs,You Only Live 2wice,2LCCg172ZNVAA9aFH2EPst,47.0,238936.875,97.75100000000002,-6.3534999999999995,0.0,0.125,0.3103625,0.0,0.535875,0.7300000000000001,0.40175000000000005,4,0,4,48498.496490502526,22.92691591620145,1.1743861618491835,0.0,0.3535533905932738,0.20855097312853074,0.0,0.11794482668967358,0.0889397870150683,0.21406257429612896,6.0
457,Fuck Buttons,Slow Focus,2GpgIyzxzxCNmkWL1EZW2C,19.0,446866.5714285714,130.56242857142857,-5.704571428571429,1.0,0.0,0.049157142857142865,0.0,0.4144285714285714,0.8562857142857142,0.23187142857142856,10,0,4,144328.708185929,29.80955562039988,1.0154524208684617,0.0,0.0,0.014721623228305716,0.0,0.12756286965369554,0.053350146159482005,0.22035232934466353,6.0
458,Fucked Up,David Comes To Life,7exqkn1MEoUhfDRMjwCOgm,37.0,259771.94444444444,141.47244444444445,-2.9686666666666657,0.1111111111111111,0.05555555555555555,0.13363333333333335,0.0,0.33761111111111114,0.9596111111111113,0.14445000000000002,4,1,4,42814.75569511084,27.97225425566898,1.2298154333069657,0.32338083338177726,0.23570226039551584,0.09045699010482015,0.0,0.10026737132105333,0.12123683137168241,0.07773181837725973,5.0
459,Full Of Hell,Full of Hell & Merzbow,5TOfimDwyiJ71grEQMd9UH,25.0,126124.36363636363,116.68027272727272,-5.4251818181818185,1.0,0.0,0.1293090909090909,0.09090909090909091,0.1941727272727273,0.8644545454545455,0.05016454545454547,5,0,4,101866.21646676854,37.931953335126074,4.1996057628825545,0.0,0.0,0.05538933930903049,0.30151134457776363,0.0789701727351421,0.21675071563266574,0.05487793934973076,8.0
460,Full Of Hell,Trumpeting Ecstasy,1CICQQAxvXbayxDF5jJETJ,35.0,127692.45454545454,106.27009090909091,-4.733181818181818,0.9090909090909091,0.0,0.10975454545454545,0.09090909090909091,0.2250909090909091,0.8876363636363636,0.08051818181818181,1,1,4,99124.10364120691,27.877697288171227,0.8581759514437373,0.30151134457776363,0.0,0.02519203698140996,0.30151134457776363,0.05704989841437852,0.122765037960547,0.07349688181388131,6.0
461,Future,DS2 (Deluxe),0fUy6IdLHDpGNwavIlhEsl,70.0,273254.8947368421,132.8086842105263,-7.677052631578946,0.05263157894736842,0.15789473684210525,0.2112421052631579,0.0,0.7635263157894737,0.5231052631578949,0.25422631578947374,1,1,4,311082.11651139724,28.838439621165808,3.2353640268082526,0.22941573387056177,0.3746343246326776,0.20094706687137917,0.0,0.09188843986115423,0.12585524963087208,0.16382805295697228,6.0
462,Future,EVOL,3jJKDKdlwRS584zUlHV2Ly,69.0,212067.16666666666,131.35383333333334,-5.84725,0.0,0.0,0.13285,0.0,0.7350833333333333,0.6381666666666667,0.306,8,1,4,42886.97750182944,29.872453823284125,1.2655212454665759,0.0,0.0,0.10686602912908377,0.0,0.09097298133695154,0.13813947716534597,0.13689876817295593,6.0
463,Future,Honest,5rbqupVSYwvEmXBUnFtUf7,57.0,222799.16666666666,125.155,-6.135444444444444,0.0,0.2222222222222222,0.19647222222222224,0.0,0.7131666666666666,0.6223888888888889,0.38025,1,1,4,69142.12977394082,22.051304509897715,3.149837292197847,0.0,0.4277926319464986,0.20182438436468225,0.0,0.11150270373931064,0.12073263552596597,0.18298603691506724,2.0
464,Future History,Self Titled,3BeDuY40az8vEZWTBHvNM4,0.0,266367.5714285714,116.463,-7.631428571428571,0.0,0.14285714285714285,0.03838571428571429,0.0,0.5291428571428572,0.571,0.45557142857142857,4,0,4,50810.4840292406,21.26950614534025,2.0962098222858363,0.0,0.37796447300922725,0.015709172328232168,0.0,0.13246814531731588,0.15142434854848585,0.23540663906161552,5.0
465,Future Islands,In Evening Air,0bVZZUftetJmkK0Ms8S6Z0,46.0,240365.88888888888,149.00711111111113,-8.069444444444445,0.8888888888888888,0.3333333333333333,0.046933333333333334,0.1111111111111111,0.41280000000000006,0.6645555555555557,0.3194777777777778,10,1,4,78307.30405818547,28.599176349348088,2.6591858768761876,0.3333333333333333,0.5,0.01819979395487762,0.33333333333333337,0.13234031887523923,0.18639347568457912,0.17263952167578675,7.0
466,Future Islands,Singles,1dKh4z5Aayt8FFDWjO5FDh,60.0,253513.4,134.4961,-5.7836,0.1,0.2,0.036950000000000004,0.0,0.6493,0.7480999999999999,0.6266,10,1,4,28390.977006397254,12.986161501554044,1.592729467158675,0.31622776601683794,0.42163702135578396,0.008859301452271632,0.0,0.1155682097772182,0.12913941648036395,0.2940219946421242,7.0
467,Future Islands,The Far Field,5fhDKNsP4aDsSLjd4JLXrz,56.0,226704.33333333334,133.06674999999998,-7.8946666666666685,0.0,0.0,0.03885,0.0,0.6273333333333334,0.725,0.49466666666666664,0,1,4,18884.687401236595,10.445887969783744,1.2848473792162196,0.0,0.0,0.013038509396120682,0.0,0.07621301885127135,0.10981554783114521,0.20867823571375635,6.0
468,Future Of The Left,How To Stop Your Brain In An Accident,0z5rucuDS60erocBIvpPTC,22.0,197328.7142857143,127.26442857142857,-5.455071428571428,0.2857142857142857,0.07142857142857142,0.08685714285714285,0.0,0.5112142857142857,0.7764285714285714,0.5446500000000001,2,1,4,61590.131330406366,30.51800925989133,1.7472199660861565,0.4688072309384954,0.2672612419124244,0.0600972380561538,0.0,0.16151121826787646,0.19143655879678792,0.2592696687887848,8.0
469,G-Eazy,When It's Dark Out,09Q3WwGYsQe5ognkvVkmCu,74.0,216102.0588235294,117.70152941176471,-9.141352941176468,0.0,0.058823529411764705,0.2188058823529412,0.0,0.6185294117647059,0.5875294117647059,0.402164705882353,0,0,4,62157.14231131305,32.44222491622154,1.7688471507304013,0.0,0.24253562503633297,0.12377490391123436,0.0,0.13407279629321658,0.11999641538763711,0.1930594110020814,4.0
470,GAS,Narkopop,4JQ2igmQEWUihSRzWgTiCF,28.0,817868.7272727273,109.77945454545456,-23.195000000000004,0.9090909090909091,0.09090909090909091,0.04164545454545455,0.0,0.2401727272727273,0.16494545454545456,0.074,6,0,4,1169877.6259517993,26.14196409745693,1.310883976559329,0.30151134457776363,0.30151134457776363,0.0071416193732743325,0.0,0.10744611757442975,0.06791601230396795,0.06980528633276996,2.0
471,Gesaffelstein,Aleph,3MiiF9utmtGnLVITgl0JP7,53.0,246599.2857142857,129.83564285714286,-6.76057142857143,0.7142857142857143,0.07142857142857142,0.07737857142857142,0.0,0.5989285714285714,0.70845,0.12962857142857143,7,1,4,39616.01968401666,33.5454379624623,3.1355992854829013,0.46880723093849547,0.26726124191242434,0.053937345112660094,0.0,0.16640518866065088,0.2692786739249309,0.11390296429296858,5.0
472,Ghost,Infestissumam,32CbQps06lUasiux6N8tP3,53.0,286740.1,125.12429999999999,-5.9261,0.0,0.0,0.0316,0.0,0.47429999999999994,0.7332,0.4013,7,1,4,93830.28709258955,17.345322200332095,0.45985757456944115,0.0,0.0,0.00560119034967866,0.0,0.06989046986376453,0.07208297687773138,0.16950257290738163,5.0
473,Ghost,Meliora,74QTwjBLo1eLqpjL320rXX,54.0,249618.6,113.13610000000001,-6.8539,0.3,0.1,0.04889,0.0,0.44709999999999994,0.7188,0.30674000000000007,7,1,4,106990.04919170961,33.58448076269753,4.809169954946026,0.48304589153964794,0.31622776601683794,0.020563530284894608,0.0,0.13133202199006913,0.24305180060591564,0.13147288862896583,9.0
474,Ghost,Opus Eponymous,7xusHmkJUWt1XqPrM3pC9U,52.0,231613.44444444444,116.47466666666666,-7.182666666666667,0.2222222222222222,0.1111111111111111,0.051266666666666655,0.0,0.47677777777777774,0.7803622222222224,0.35306666666666664,2,1,4,56007.59032959531,28.068456922317623,6.314980601712091,0.4409585518440985,0.33333333333333337,0.011258663330964293,0.0,0.1758548959922482,0.2939290830190923,0.20913749066104814,8.0
475,Ghostface Killah,36 Seasons,2MNtOTfhYOxIw5xWEQHUvZ,33.0,172909.0,98.07485714285716,-6.6668571428571415,0.07142857142857142,0.0,0.19311428571428574,0.07142857142857142,0.6221428571428572,0.676142857142857,0.5090714285714286,7,1,4,46626.39419734443,23.29155380045652,2.020971162476209,0.2672612419124244,0.0,0.12642868380202368,0.26726124191242434,0.10818065883074918,0.1406249004883653,0.2138469849379059,5.0
476,Ghostface Killah,Apollo Kids,3hPl7uRfNdRvoRW0kUzkVk,31.0,204620.0,93.39358333333335,-2.27375,0.0,0.0,0.300925,0.0,0.5353333333333333,0.934,0.6618333333333334,11,1,4,36472.7500446317,12.637433337353782,0.8733394763258393,0.0,0.0,0.11269346294665494,0.0,0.14149226341415497,0.050782960635523115,0.09478092763011046,8.0
477,Ghoul,Dungeon Bastards,7wLiUivWb518zkp9NFHxTD,30.0,209607.8,140.9859,-6.2018,0.9,0.0,0.10782,0.0,0.4269,0.9501999999999999,0.33394,2,1,4,53666.37658679367,34.73639883289254,1.093017108740755,0.31622776601683794,0.0,0.03873347102672026,0.0,0.05187688416926282,0.044633818767586715,0.11389387067694985,7.0
478,Ghoul,Transmission Zero,25iVghk1Wvg9tMYp1jGeIP,24.0,217272.63636363635,109.81163636363635,-7.229181818181818,0.18181818181818182,0.0,0.07302727272727273,0.0,0.2706363636363636,0.9376363636363635,0.4881818181818183,1,1,4,104938.13448148652,34.425782106650026,0.7137661827491997,0.40451991747794525,0.0,0.030737211679301397,0.0,0.09528617184804175,0.028552662668384292,0.22794201814576362,8.0
479,Giles Corey,Giles Corey,55U9LPwlaFmsgOsLyJnrmu,41.0,374377.22222222225,111.05177777777777,-12.59811111111111,0.4444444444444444,0.6666666666666666,0.037233333333333334,0.0,0.28592222222222224,0.3063444444444444,0.10166666666666666,5,1,4,96888.22168067926,37.64059599613753,3.523436158228372,0.5270462766947299,0.5,0.009322285127585404,0.0,0.1596060131838536,0.16838109388460976,0.04473150455774991,8.0
480,Girls,Broken Dreams Club,7BckGE6X3hGi0L1TDO43PN,32.0,301797.6666666667,141.04966666666664,-6.925,0.16666666666666666,0.0,0.03546666666666667,0.0,0.5298333333333334,0.7023333333333333,0.4882666666666666,5,1,4,86692.28229010163,34.91575073038911,0.7381926577797966,0.408248290463863,0.0,0.01441175446178107,0.0,0.14714267452600782,0.11807568194453362,0.27188590744403557,5.0
481,Girls,"Father, Son, Holy Ghost",66wRO7SK0Wo1KS40en2tua,34.0,287374.54545454547,120.12181818181817,-8.803272727272727,0.5454545454545454,0.09090909090909091,0.03103636363636364,0.0,0.501,0.5423636363636363,0.3649090909090909,4,1,4,94398.77319474403,19.34518942175641,1.9083717190793354,0.5222329678670935,0.30151134457776363,0.006272204194264202,0.0,0.15057357005796201,0.1635348725668459,0.164948752372035,7.0
482,Glass Animals,How To Be A Human Being,6qb9MDR0lfsN9a2pw77uJy,71.0,235781.45454545456,119.93972727272725,-9.21,0.0,0.36363636363636365,0.1166090909090909,0.0,0.6588181818181819,0.5214545454545454,0.5765454545454545,9,0,4,73515.32449137885,29.87497686054638,5.1994781084258825,0.0,0.504524979109513,0.21011546089969416,0.0,0.10064672690338038,0.18713383640398315,0.24547479041089482,6.0
483,Glasser,Ring,4yIc2xhi7JEBdMcvybuhbw,32.0,256573.33333333334,104.29311111111112,-8.116999999999999,0.4444444444444444,0.3333333333333333,0.04925555555555556,0.0,0.48477777777777775,0.587,0.4097555555555556,7,1,4,57056.21058876939,35.340067690386654,1.372914145167133,0.5270462766947299,0.5,0.017093501039218903,0.0,0.09105187776451647,0.11287936038089512,0.17819354022460457,8.0
484,Glassjaw,Material Control,3Z9dDwHYs6mPAW2BHoT4JZ,36.0,183368.91666666666,132.53883333333332,-5.3295,0.5,0.0,0.148775,0.0,0.34933333333333333,0.87925,0.08503333333333334,9,1,4,55398.817306802,36.5236774630409,3.482777379151196,0.5222329678670935,0.0,0.06512403724641716,0.0,0.16713540146911554,0.24604956078732668,0.0818200834795838,6.0
485,Goat,World Music,6E80uDKNQDGjggp5isU2Mb,38.0,247912.55555555556,113.82333333333332,-3.728777777777778,0.6666666666666666,0.1111111111111111,0.06142222222222222,0.0,0.3806666666666667,0.8460000000000001,0.4732666666666667,10,1,4,101266.32852670121,38.494541645537225,1.0060540216332543,0.5,0.3333333333333333,0.017701396680613775,0.0,0.12709642009120475,0.12131055189059195,0.26624009840743373,5.0
486,Goatwhore,Blood for the Master,3pcqyG46XxOrZb2rAyIdpm,23.0,229639.9,160.15869999999998,-4.6988,0.6,0.0,0.17876999999999998,0.0,0.38839999999999997,0.9907,0.18083,1,1,4,34322.94154206484,17.837659743425487,0.18419663406262332,0.5163977794943222,0.0,0.06960967445533543,0.0,0.09015813268301916,0.0023118054512533126,0.11138328270735544,7.0
487,Godflesh,A World Lit Only by Fire,1UbMFz1E6gcjrIvqohXoBk,33.0,324050.0,112.21670000000002,-9.282700000000002,1.0,0.0,0.04095,0.0,0.44559999999999994,0.7417,0.3637,1,1,4,68981.43369374433,31.337466770092746,0.7034871948609536,0.0,0.0,0.009504180366788314,0.0,0.08742005872033415,0.14014758094396224,0.18392030278840285,7.0
488,Godspeed You! Black Emperor,Allelujah! Don't Bend! Ascend!,30bTXMxsMsYn7QbwmDW3rj,32.0,797189.75,117.441,-9.558,1.0,0.25,0.04895000000000001,0.25,0.17875,0.446275,0.034625,8,1,4,469077.4964853,7.178986232981179,3.751399738764186,0.0,0.5,0.013550276749941309,0.5000000000000001,0.018282505298782233,0.3538276922929201,0.011570472476668068,8.0
489,Godspeed You! Black Emperor,"Asunder, Sweet and Other Distress",3ld6n4RnKT8mYYOhAOg2Kf,30.0,605944.0,120.42525,-10.67875,1.0,0.5,0.063875,0.0,0.16775,0.48895000000000005,0.083725,5,1,3,187140.35842294057,25.90825148319868,4.699589441288109,0.0,0.5773502691896257,0.03461063179621738,0.0,0.029295904150580504,0.3368253899772601,0.08520936470443453,6.0
490,Godspeed You! Black Emperor,Luciferian Towers,2eOMttZbB9lBc9LLMj56xj,43.0,329252.5,104.651625,-11.56375,1.0,0.375,0.04240000000000001,0.0,0.1698625,0.48037499999999994,0.0852875,5,1,3,124494.62219940036,30.217982479394617,5.069510535685725,0.0,0.5175491695067657,0.005942822802098582,0.0,0.07012509103635547,0.19664539332078365,0.05334069573438812,5.0
491,Gold Panda,Lucky Shiner,1EYoTU6wVYppkw8CLpXoyJ,41.0,244388.76923076922,130.75215384615385,-5.960461538461539,0.5384615384615384,0.3076923076923077,0.13533076923076923,0.0,0.5206923076923077,0.7478461538461539,0.3928384615384615,6,0,4,74545.11529621268,27.671590855503034,3.4290091040849444,0.5188745216627708,0.48038446141526137,0.09918459544888497,0.0,0.16337502084436722,0.21755185058350499,0.3327263829296317,7.0
492,GoldLink,"And After That, We Didn't Talk",3tlDQco8P9HFoR5CRC1BCj,56.0,184904.18181818182,108.49136363636363,-8.969636363636363,0.0,0.09090909090909091,0.38218181818181823,0.09090909090909091,0.6863636363636364,0.6478181818181817,0.5315454545454545,10,0,4,35193.23383782224,26.27442764466137,2.0987921418152524,0.0,0.30151134457776363,0.19379206288278072,0.30151134457776363,0.11252934970688556,0.12605063917475245,0.20333979622118425,2.0
493,GoldLink,At What Cost,18JrBX1QkpnUSJF3oxX6RX,70.0,206180.5,128.05157142857144,-7.3472857142857135,0.14285714285714285,0.14285714285714285,0.24714285714285716,0.07142857142857142,0.6765,0.6778571428571428,0.5061428571428571,10,0,4,66463.1498035392,37.264512476482096,2.6789600286612774,0.36313651960128146,0.36313651960128146,0.12780986909218958,0.2672612419124244,0.19135820217189944,0.10515472639647012,0.20774498314514847,5.0
494,Gonjasufi,MU.ZZ.LE,290CWAmpyHJPgH57qVEs0h,18.0,147829.2,109.64059999999999,-9.2464,0.5,0.1,0.09147000000000001,0.1,0.4649,0.6650999999999999,0.3426,4,0,4,45514.932455184426,27.072032929452,2.5250502393241834,0.5270462766947299,0.31622776601683794,0.03981906438992369,0.31622776601683794,0.11947705497988584,0.18173390193112318,0.11825321231248744,6.0
495,Gorguts,Colored Sands,1qhgbP27HYf4iCiLbquXys,27.0,419047.3333333333,121.17177777777778,-11.320555555555554,1.0,0.1111111111111111,0.06990000000000002,0.0,0.25477777777777777,0.7846111111111111,0.10296666666666666,0,1,4,77028.21357301492,20.02382151200026,2.4377147141898656,0.0,0.33333333333333337,0.02109715620646536,0.0,0.08865350779548682,0.2687338108819043,0.05405247450394849,8.0
496,Gorguts,Pleiades' Dust,71l7qijDCtngANjrxmkNwd,8.0,1979512.0,110.939,-11.077,1.0,0.0,0.107,0.0,0.192,0.7829999999999999,0.0393,0,1,4,,,,,,,,,,,8.0
497,Gorillaz,The Fall,5jJGGsAztgUEXUHHZ2zrah,54.0,173779.6,123.64979999999997,-9.074866666666667,0.2,0.3333333333333333,0.09132000000000001,0.06666666666666667,0.6253333333333334,0.5567333333333333,0.5433266666666667,9,1,4,52893.822028934264,25.389383406117947,4.334182454902072,0.4140393356054125,0.48795003647426666,0.1316739002232409,0.2581988897471611,0.17520708835410687,0.20121185234426303,0.28690010821754336,5.0
498,Grave Babies,Crusher,3xYNgo6oLAK8vxEQkKJtti,17.0,126578.3125,115.32781250000002,-3.9335624999999994,0.4375,0.125,0.079925,0.0625,0.33818750000000003,0.8428750000000002,0.25918125,2,1,4,56337.42466924185,25.800084357016488,3.852789032527822,0.5123475382979799,0.3415650255319866,0.04071151352299904,0.24999999999999997,0.12665239502933479,0.20693505422394406,0.15396651678747125,7.0
